security_key,latest_project_ticker,canonical_company_name,exact_legal_name_alias,structural_ambiguity_tier,historical_name_review_flag,ticker_like_exact_name_flag,ticker_candidate_ciks_pipe,current_exact_name_ciks_pipe,historical_exact_name_ciks_pipe,candidate_sec_cik,mapping_status,mapping_rationale,sec_current_name,sec_current_name_normalized,sec_tickers_pipe,former_name_count,sec_current_name_exact_match_flag,former_name_evidence_flag,sec_resolution_review_flag,review_priority,review_reason
APTV,APTV,APTIV PLC,aptiv plc,HIGH,1,0,0001521332,0001521332,0001521332,0001521332,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,Aptiv PLC,aptiv plc,APTV,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
AVGO,AVGO,BROADCOM INC,broadcom inc,HIGH,1,0,0001730168,0001730168,0001730168,0001730168,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,Broadcom Inc.,broadcom inc,AVGO,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
AZO,AZO,AUTOZONE INC,autozone inc,HIGH,1,0,0000866787,0000866787,0000866787,0000866787,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,AUTOZONE INC,autozone inc,AZO,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
BALL,BALL,BALL CORP,ball corp,HIGH,1,0,0000009389,0000009389,0000009389|0001469975,0000009389,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,BALL Corp,ball corp,BALL,0.0,1,0,1,3,Stage 3A PIT/name-history review flag
BBY,BBY,BEST BUY CO INC,best buy co inc,HIGH,1,0,0000764478,0000764478,0000764478,0000764478,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,BEST BUY CO INC,best buy co inc,BBY,0.0,1,0,1,3,Stage 3A PIT/name-history review flag
BIIB,BIIB,BIOGEN INC,biogen inc,HIGH,1,0,0000875045,0000875045,0000714655|0000875045,0000875045,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,BIOGEN INC.,biogen inc,BIIB,4.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
BKNG,BKNG,BOOKING HOLDINGS INC,booking holdings inc,HIGH,1,0,0001075531,0001075531,0001075531,0001075531,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,Booking Holdings Inc.,booking holdings inc,BKNG,2.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
BLK,BLK,BLACKROCK INC,blackrock inc,HIGH,1,0,0002012383,0002012383,0001364742|0002012383,0002012383,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"BlackRock, Inc.",blackrock inc,BLK,2.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
BXP,BXP,BXP INC,bxp inc,HIGH,1,0,0001037540,0001037540,0001037540,0001037540,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"BXP, Inc.",bxp inc,BXP,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
C,C,CITIGROUP INC,citigroup inc,HIGH,1,0,0000831001,0000831001,0000831001,0000831001,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,CITIGROUP INC,citigroup inc,C|C-PN|C-PR,3.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
CAT,CAT,CATERPILLAR INC,caterpillar inc,HIGH,1,0,0000018230,0000018230,0000018230|0001368591,0000018230,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,CATERPILLAR INC,caterpillar inc,CAT,0.0,1,0,1,3,Stage 3A PIT/name-history review flag
CB,CB,CHUBB LTD,chubb ltd,HIGH,1,0,0000896159,0000896159,0000896159,0000896159,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,Chubb Ltd,chubb ltd,CB,2.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
CCL,CCL,CARNIVAL CORP LTD,carnival corp ltd,HIGH,1,0,0000815097,0000815097,0000815097,0000815097,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,Carnival Corp Ltd.,carnival corp ltd,CCL,2.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
CMI,CMI,CUMMINS INC,cummins inc,HIGH,1,0,0000026172,0000026172,0000026172,0000026172,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,CUMMINS INC,cummins inc,CMI,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
CNC,CNC,CENTENE CORP,centene corp,HIGH,1,0,0001071739,0001071739,0001071739,0001071739,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,CENTENE CORP,centene corp,CNC,0.0,1,0,1,3,Stage 3A PIT/name-history review flag
COP,COP,CONOCOPHILLIPS,conocophillips,HIGH,1,0,0001163165,0001163165,0001163165,0001163165,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,CONOCOPHILLIPS,conocophillips,COP,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
COR,COR,CENCORA INC,cencora inc,HIGH,1,0,0001140859,0001140859,0001140859,0001140859,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"Cencora, Inc.",cencora inc,COR,2.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
CPAY,CPAY,CORPAY INC,corpay inc,HIGH,1,0,0001175454,0001175454,0001175454,0001175454,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"CORPAY, INC.",corpay inc,CPAY,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
CPRT,CPRT,COPART INC,copart inc,HIGH,1,0,0000900075,0000900075,0000900075,0000900075,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,COPART INC,copart inc,CPRT,0.0,1,0,1,3,Stage 3A PIT/name-history review flag
CRM,CRM,SALESFORCE INC,salesforce inc,HIGH,1,0,0001108524,0001108524,0001108524,0001108524,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"Salesforce, Inc.",salesforce inc,CRM,2.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
CSX,CSX,CSX CORP,csx corp,HIGH,1,0,0000277948,0000277948,0000277948,0000277948,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,CSX CORP,csx corp,CSX,0.0,1,0,1,3,Stage 3A PIT/name-history review flag
CTAS,CTAS,CINTAS CORP,cintas corp,HIGH,1,0,0000723254,0000723254,0000723254,0000723254,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,CINTAS CORP,cintas corp,CTAS,0.0,1,0,1,3,Stage 3A PIT/name-history review flag
CTVA,CTVA,CORTEVA INC,corteva inc,HIGH,1,0,0001755672,0001755672,0001755672,0001755672,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"Corteva, Inc.",corteva inc,CTVA,0.0,1,0,1,3,Stage 3A PIT/name-history review flag
CVX,CVX,CHEVRON CORP,chevron corp,HIGH,1,0,0000093410,0000093410,0000093410,0000093410,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,CHEVRON CORP,chevron corp,CVX,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
DOV,DOV,DOVER CORP,dover corp,HIGH,1,0,0000029905,0000029905,0000029905,0000029905,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,DOVER Corp,dover corp,DOV,0.0,1,0,1,3,Stage 3A PIT/name-history review flag
DOW,DOW,DOW INC,dow inc,HIGH,1,0,0001751788,0001751788,0001751788,0001751788,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,DOW INC.,dow inc,DOW,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
DVA,DVA,DAVITA INC,davita inc,HIGH,1,0,0000927066,0000927066,0000927066,0000927066,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,DAVITA INC.,davita inc,DVA,3.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
DXCM,DXCM,DEXCOM INC,dexcom inc,HIGH,1,0,0001093557,0001093557,0001093557,0001093557,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,DEXCOM INC,dexcom inc,DXCM,0.0,1,0,1,3,Stage 3A PIT/name-history review flag
EBAY,EBAY,EBAY INC,ebay inc,HIGH,1,0,0001065088,0001065088,0001065088,0001065088,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,EBAY INC,ebay inc,EBAY,0.0,1,0,1,3,Stage 3A PIT/name-history review flag
ECL,ECL,ECOLAB INC,ecolab inc,HIGH,1,0,0000031462,0000031462,0000031462,0000031462,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,ECOLAB INC.,ecolab inc,ECL,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
EFX,EFX,EQUIFAX INC,equifax inc,HIGH,1,0,0000033185,0000033185,0000033185,0000033185,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,EQUIFAX INC,equifax inc,EFX,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
EQIX,EQIX,EQUINIX INC,equinix inc,HIGH,1,0,0001101239,0001101239,0001101239,0001101239,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,EQUINIX INC,equinix inc,EQIX,0.0,1,0,1,3,Stage 3A PIT/name-history review flag
ETN,ETN,EATON CORP PLC,eaton corp plc,HIGH,1,0,0001551182,0001551182,0001551182,0001551182,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,Eaton Corp plc,eaton corp plc,ETN,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
EVRG,EVRG,EVERGY INC,evergy inc,HIGH,1,0,0001711269,0001711269,0001711269,0001711269,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"Evergy, Inc.",evergy inc,EVRG,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
EXC,EXC,EXELON CORP,exelon corp,HIGH,1,0,0001109357,0001109357,0001109357,0001109357,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,EXELON CORP,exelon corp,EXC,0.0,1,0,1,3,Stage 3A PIT/name-history review flag
FAST,FAST,FASTENAL CO,fastenal co,HIGH,1,0,0000815556,0000815556,0000815556,0000815556,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,FASTENAL CO,fastenal co,FAST,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
FDX,FDX,FEDEX CORP,fedex corp,HIGH,1,0,0001048911,0001048911,0001048911,0001048911,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,FEDEX CORP,fedex corp,FDX,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
FE,FE,FIRSTENERGY CORP,firstenergy corp,HIGH,1,0,0001031296,0001031296,0001031296,0001031296,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,FIRSTENERGY CORP,firstenergy corp,FE,0.0,1,0,1,3,Stage 3A PIT/name-history review flag
FFIV,FFIV,F5 INC,f5 inc,HIGH,1,0,0001048695,0001048695,0001048695,0001048695,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"F5, INC.",f5 inc,FFIV,2.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
FISV,FISV,FISERV INC,fiserv inc,HIGH,1,0,0000798354,0000798354,0000798354,0000798354,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,FISERV INC,fiserv inc,FISV,0.0,1,0,1,3,Stage 3A PIT/name-history review flag
FTNT,FTNT,FORTINET INC,fortinet inc,HIGH,1,0,0001262039,0001262039,0001262039,0001262039,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"Fortinet, Inc.",fortinet inc,FTNT,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
FTV,FTV,FORTIVE CORP,fortive corp,HIGH,1,0,0001659166,0001659166,0001659166,0001659166,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,Fortive Corp,fortive corp,FTV,0.0,1,0,1,3,Stage 3A PIT/name-history review flag
GRMN,GRMN,GARMIN LTD,garmin ltd,HIGH,1,0,0001121788,0001121788,0001121788,0001121788,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,GARMIN LTD,garmin ltd,GRMN,0.0,1,0,1,3,Stage 3A PIT/name-history review flag
HAL,HAL,HALLIBURTON CO,halliburton co,HIGH,1,0,0000045012,0000045012,0000045012,0000045012,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,HALLIBURTON CO,halliburton co,HAL,0.0,1,0,1,3,Stage 3A PIT/name-history review flag
HAS,HAS,HASBRO INC,hasbro inc,HIGH,1,0,0000046080,0000046080,0000046080,0000046080,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"HASBRO, INC.",hasbro inc,HAS,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
HPQ,HPQ,HP INC,hp inc,HIGH,1,0,0000047217,0000047217,0000047217,0000047217,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,HP INC,hp inc,HPQ,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
HUM,HUM,HUMANA INC,humana inc,HIGH,1,0,0000049071,0000049071,0000049071,0000049071,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,HUMANA INC,humana inc,HUM,0.0,1,0,1,3,Stage 3A PIT/name-history review flag
INCY,INCY,INCYTE CORP,incyte corp,HIGH,1,0,0000879169,0000879169,0000879169,0000879169,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,INCYTE CORP,incyte corp,INCY,3.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
INTC,INTC,INTEL CORP,intel corp,HIGH,1,0,0000050863,0000050863,0000050863,0000050863,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,INTEL CORP,intel corp,INTC,0.0,1,0,1,3,Stage 3A PIT/name-history review flag
INTU,INTU,INTUIT INC,intuit inc,HIGH,1,0,0000896878,0000896878,0000896878,0000896878,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,INTUIT INC.,intuit inc,INTU,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
IQV,IQV,IQVIA HOLDINGS INC,iqvia holdings inc,HIGH,1,0,0001478242,0001478242,0001478242,0001478242,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,IQVIA HOLDINGS INC.,iqvia holdings inc,IQV,2.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
IT,IT,GARTNER INC,gartner inc,HIGH,1,0,0000749251,0000749251,0000749251,0000749251,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,GARTNER INC,gartner inc,IT,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
IVZ,IVZ,INVESCO LTD,invesco ltd,HIGH,1,0,0000914208,0000914208,0000914208,0000914208,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,Invesco Ltd.,invesco ltd,IVZ,6.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
K,K,Kellanova,kellanova,HIGH,1,0,,,0000055067,0000055067,AUTO_UNIQUE_EXACT_NAME,Exact normalized company name maps uniquely in official SEC current/historical name sources.,KELLANOVA,kellanova,,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
KLAC,KLAC,KLA CORP,kla corp,HIGH,1,0,0000319201,0000319201,0000319201,0000319201,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,KLA CORP,kla corp,KLAC,2.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
KR,KR,KROGER CO,kroger co,HIGH,1,0,0000056873,0000056873,0000056873,0000056873,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,KROGER CO,kroger co,KR,0.0,1,0,1,3,Stage 3A PIT/name-history review flag
L,L,LOEWS CORP,loews corp,HIGH,1,0,0000060086,0000060086,0000060086,0000060086,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,LOEWS CORP,loews corp,L,0.0,1,0,1,3,Stage 3A PIT/name-history review flag
LDOS,LDOS,LEIDOS HOLDINGS INC,leidos holdings inc,HIGH,1,0,0001336920,0001336920,0001336920,0001336920,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"Leidos Holdings, Inc.",leidos holdings inc,LDOS,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
LH,LH,LABCORP HOLDINGS INC,labcorp holdings inc,HIGH,1,0,0000920148,0000920148,0000920148,0000920148,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,LABCORP HOLDINGS INC.,labcorp holdings inc,LH,2.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
LIN,LIN,LINDE PLC,linde plc,HIGH,1,0,0001707925,0001707925,0001707925,0001707925,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,LINDE PLC,linde plc,LIN,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
MCK,MCK,MCKESSON CORP,mckesson corp,HIGH,1,0,0000927653,0000927653,0000927653,0000927653,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,MCKESSON CORP,mckesson corp,MCK,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
MDT,MDT,MEDTRONIC PLC,medtronic plc,HIGH,1,0,0001613103,0001613103,0001613103,0001613103,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,Medtronic plc,medtronic plc,MDT,2.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
MET,MET,METLIFE INC,metlife inc,HIGH,1,0,0001099219,0001099219,0001099219,0001099219,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,METLIFE INC,metlife inc,MET|MET-PA|MET-PE|MET-PF,0.0,1,0,1,3,Stage 3A PIT/name-history review flag
MMM,MMM,3M CO,3m co,HIGH,1,0,0000066740,0000066740,0000066740,0000066740,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,3M CO,3m co,MMM,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
MSCI,MSCI,MSCI INC,msci inc,HIGH,1,0,0001408198,0001408198,0001408198,0001408198,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,MSCI Inc.,msci inc,MSCI,0.0,1,0,1,3,Stage 3A PIT/name-history review flag
MSFT,MSFT,MICROSOFT CORP,microsoft corp,HIGH,1,0,0000789019,0000789019,0000789019,0000789019,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,MICROSOFT CORP,microsoft corp,MSFT,0.0,1,0,1,3,Stage 3A PIT/name-history review flag
NDAQ,NDAQ,NASDAQ INC,nasdaq inc,HIGH,1,0,0001120193,0001120193,0001120193,0001120193,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"NASDAQ, INC.",nasdaq inc,NDAQ,2.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
NFLX,NFLX,NETFLIX INC,netflix inc,HIGH,1,0,0001065280,0001065280,0001065280,0001065280,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,NETFLIX INC,netflix inc,NFLX,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
NI,NI,NISOURCE INC,nisource inc,HIGH,1,0,0001111711,0001111711,0000823392|0001111711,0001111711,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,NISOURCE INC.,nisource inc,NI,2.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
NOW,NOW,SERVICENOW INC,servicenow inc,HIGH,1,0,0001373715,0001373715,0001373715,0001373715,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"ServiceNow, Inc.",servicenow inc,NOW,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
NTAP,NTAP,NETAPP INC,netapp inc,HIGH,1,0,0001002047,0001002047,0001002047,0001002047,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"NetApp, Inc.",netapp inc,NTAP,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
NUE,NUE,NUCOR CORP,nucor corp,HIGH,1,0,0000073309,0000073309,0000073309,0000073309,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,NUCOR CORP,nucor corp,NUE,0.0,1,0,1,3,Stage 3A PIT/name-history review flag
NVDA,NVDA,NVIDIA CORP,nvidia corp,HIGH,1,0,0001045810,0001045810,0001045810,0001045810,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,NVIDIA CORP,nvidia corp,NVDA,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
NVR,NVR,NVR INC,nvr inc,HIGH,1,0,0000906163,0000906163,0000906163,0000906163,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,NVR INC,nvr inc,NVR,0.0,1,0,1,3,Stage 3A PIT/name-history review flag
ORCL,ORCL,ORACLE CORP,oracle corp,HIGH,1,0,0001341439,0001341439,0000727632|0001341439,0001341439,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,ORACLE CORP,oracle corp,ORCL|ORCL-PD,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
PAYX,PAYX,PAYCHEX INC,paychex inc,HIGH,1,0,0000723531,0000723531,0000723531,0000723531,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,PAYCHEX INC,paychex inc,PAYX,0.0,1,0,1,3,Stage 3A PIT/name-history review flag
PCAR,PCAR,PACCAR INC,paccar inc,HIGH,1,0,0000075362,0000075362,0000075362,0000075362,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,PACCAR INC,paccar inc,PCAR,0.0,1,0,1,3,Stage 3A PIT/name-history review flag
PEP,PEP,PEPSICO INC,pepsico inc,HIGH,1,0,0000077476,0000077476,0000077476,0000077476,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,PEPSICO INC,pepsico inc,PEP,0.0,1,0,1,3,Stage 3A PIT/name-history review flag
PFE,PFE,PFIZER INC,pfizer inc,HIGH,1,0,0000078003,0000078003,0000078003,0000078003,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,PFIZER INC,pfizer inc,PFE,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
PLD,PLD,PROLOGIS INC,prologis inc,HIGH,1,0,0001045609,0001045609,0001045609,0001045609,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"Prologis, Inc.",prologis inc,PLD|PLDGP,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
PNR,PNR,PENTAIR PLC,pentair plc,HIGH,1,0,0000077360,0000077360,0000077360|0001594420,0000077360,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,PENTAIR plc,pentair plc,PNR,2.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
POOL,POOL,Pool Corp,pool corp,HIGH,1,0,0000945841,0000945841,0000945841,0000945841,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,POOL CORP,pool corp,POOL,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
PPL,PPL,PPL CORP,ppl corp,HIGH,1,0,0000922224,0000922224,0000922224,0000922224,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,PPL Corp,ppl corp,PPL|PPLC,1.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
PYPL,PYPL,PAYPAL HOLDINGS INC,paypal holdings inc,HIGH,1,0,0001633917,0001633917,0001633917,0001633917,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"PayPal Holdings, Inc.",paypal holdings inc,PYPL,0.0,1,0,1,3,Stage 3A PIT/name-history review flag
RMD,RMD,RESMED INC,resmed inc,HIGH,1,0,0000943819,0000943819,0000943819,0000943819,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,RESMED INC,resmed inc,RMD|RSMDF,0.0,1,0,1,3,Stage 3A PIT/name-history review flag
ROL,ROL,ROLLINS INC,rollins inc,HIGH,1,0,0000084839,0000084839,0000084839,0000084839,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,ROLLINS INC,rollins inc,ROL,0.0,1,0,1,3,Stage 3A PIT/name-history review flag
RTX,RTX,RTX CORP,rtx corp,HIGH,1,0,0000101829,0000101829,0000101829,0000101829,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,RTX Corp,rtx corp,RTX,2.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
RVTY,RVTY,REVVITY INC,revvity inc,HIGH,1,0,0000031791,0000031791,0000031791,0000031791,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,"REVVITY, INC.",revvity inc,RVTY,2.0,1,1,1,3,SEC former-name evidence present; Stage 3A PIT/name-history review flag
SBUX,SBUX,STARBUCKS CORP,starbucks corp,HIGH,1,0,0000829224,0000829224,0000829224|0000887557,0000829224,AUTO_SOURCE_AGREEMENT,Project ticker and exact normalized company name agree on one SEC CIK.,STARBUCKS CORP,starbucks corp,SBUX,0.0,1,0,1,3,Stage 3A PIT/name-history review flag
